concept_a_id,concept_a,concept_b_id,concept_b,cooccurrence_count,gcn_adj_weight
30,concept_30,296,concept_296,3.0,0.0
31,concept_31,48,concept_48,3.0,0.0
31,concept_31,68,concept_68,3.0,0.0
31,concept_31,71,concept_71,3.0,0.0
31,concept_31,88,concept_88,3.0,0.0
31,concept_31,89,concept_89,3.0,0.0
31,concept_31,122,concept_122,3.0,0.0
31,concept_31,124,concept_124,3.0,0.0
31,concept_31,135,concept_135,3.0,0.0
31,concept_31,144,concept_144,3.0,0.0
31,concept_31,148,concept_148,3.0,0.0
31,concept_31,176,concept_176,3.0,0.0
31,concept_31,191,concept_191,3.0,0.0
31,concept_31,195,concept_195,3.0,0.0
31,concept_31,197,concept_197,3.0,0.0
31,concept_31,200,concept_200,3.0,0.0
31,concept_31,281,concept_281,3.0,0.0
32,concept_32,42,concept_42,3.0,0.0
32,concept_32,48,concept_48,3.0,0.0
32,concept_32,61,concept_61,3.0,0.0
32,concept_32,89,concept_89,3.0,0.0
32,concept_32,93,concept_93,3.0,0.0
32,concept_32,180,concept_180,3.0,0.0
32,concept_32,192,concept_192,3.0,0.0
32,concept_32,207,concept_207,3.0,0.0
32,concept_32,216,concept_216,3.0,0.0
32,concept_32,232,concept_232,3.0,0.0
32,concept_32,270,concept_270,3.0,0.0
32,concept_32,288,concept_288,3.0,0.0
33,concept_33,37,concept_37,3.0,0.0
33,concept_33,39,concept_39,3.0,0.0
33,concept_33,50,concept_50,3.0,0.0
33,concept_33,66,concept_66,3.0,0.0
33,concept_33,73,concept_73,3.0,0.0
33,concept_33,74,concept_74,3.0,0.0
33,concept_33,76,concept_76,3.0,0.0
33,concept_33,82,concept_82,3.0,0.0
33,concept_33,84,concept_84,3.0,0.0
33,concept_33,91,concept_91,3.0,0.0
33,concept_33,92,concept_92,3.0,0.0
33,concept_33,93,concept_93,3.0,0.0
33,concept_33,101,concept_101,3.0,0.0
33,concept_33,102,concept_102,3.0,0.0
33,concept_33,115,concept_115,3.0,0.0
33,concept_33,116,concept_116,3.0,0.0
33,concept_33,121,concept_121,3.0,0.0
33,concept_33,130,concept_130,3.0,0.0
33,concept_33,138,concept_138,3.0,0.0
33,concept_33,144,concept_144,3.0,0.0
33,concept_33,152,concept_152,3.0,0.0
33,concept_33,153,concept_153,3.0,0.0
33,concept_33,176,concept_176,3.0,0.0
33,concept_33,193,concept_193,3.0,0.0
33,concept_33,194,concept_194,3.0,0.0
33,concept_33,214,concept_214,3.0,0.0
33,concept_33,215,concept_215,3.0,0.0
33,concept_33,222,concept_222,3.0,0.0
33,concept_33,225,concept_225,3.0,0.0
33,concept_33,232,concept_232,3.0,0.0
33,concept_33,237,concept_237,3.0,0.0
33,concept_33,241,concept_241,3.0,0.0
33,concept_33,249,concept_249,3.0,0.0
33,concept_33,251,concept_251,3.0,0.0
33,concept_33,254,concept_254,3.0,0.0
33,concept_33,264,concept_264,3.0,0.0
33,concept_33,278,concept_278,3.0,0.0
33,concept_33,292,concept_292,3.0,0.0
33,concept_33,294,concept_294,3.0,0.0
33,concept_33,298,concept_298,3.0,0.0
33,concept_33,303,concept_303,3.0,0.0
34,concept_34,42,concept_42,3.0,0.0
34,concept_34,47,concept_47,3.0,0.0
34,concept_34,92,concept_92,3.0,0.0
34,concept_34,127,concept_127,3.0,0.0
34,concept_34,128,concept_128,3.0,0.0
34,concept_34,135,concept_135,3.0,0.0
34,concept_34,138,concept_138,3.0,0.0
34,concept_34,148,concept_148,3.0,0.0
34,concept_34,169,concept_169,3.0,0.0
34,concept_34,189,concept_189,3.0,0.0
34,concept_34,227,concept_227,3.0,0.0
34,concept_34,266,concept_266,3.0,0.0
34,concept_34,270,concept_270,3.0,0.0
34,concept_34,301,concept_301,3.0,0.0
34,concept_34,302,concept_302,3.0,0.0
35,concept_35,48,concept_48,3.0,0.0
35,concept_35,88,concept_88,3.0,0.0
35,concept_35,142,concept_142,3.0,0.0
35,concept_35,176,concept_176,3.0,0.0
35,concept_35,206,concept_206,3.0,0.0
35,concept_35,270,concept_270,3.0,0.0
35,concept_35,281,concept_281,3.0,0.0
35,concept_35,302,concept_302,3.0,0.0
36,concept_36,41,concept_41,3.0,0.0
36,concept_36,180,concept_180,3.0,0.0
36,concept_36,206,concept_206,3.0,0.0
36,concept_36,257,concept_257,3.0,0.0
36,concept_36,302,concept_302,3.0,0.0
37,concept_37,45,concept_45,3.0,0.0
37,concept_37,55,concept_55,3.0,0.0
37,concept_37,106,concept_106,3.0,0.0
37,concept_37,114,concept_114,3.0,0.0
37,concept_37,129,concept_129,3.0,0.0
37,concept_37,153,concept_153,3.0,0.0
37,concept_37,155,concept_155,3.0,0.0
37,concept_37,194,concept_194,3.0,0.0
37,concept_37,201,concept_201,3.0,0.0
37,concept_37,217,concept_217,3.0,0.0
37,concept_37,254,concept_254,3.0,0.0
37,concept_37,287,concept_287,3.0,0.0
37,concept_37,305,concept_305,3.0,0.0
38,concept_38,47,concept_47,3.0,0.0
38,concept_38,60,concept_60,3.0,0.0
38,concept_38,67,concept_67,3.0,0.0
38,concept_38,83,concept_83,3.0,0.0
38,concept_38,92,concept_92,3.0,0.0
38,concept_38,113,concept_113,3.0,0.0
38,concept_38,135,concept_135,3.0,0.0
38,concept_38,169,concept_169,3.0,0.0
38,concept_38,201,concept_201,3.0,0.0
38,concept_38,205,concept_205,3.0,0.0
38,concept_38,285,concept_285,3.0,0.0
39,concept_39,49,concept_49,3.0,0.0
39,concept_39,65,concept_65,3.0,0.0
39,concept_39,71,concept_71,3.0,0.0
39,concept_39,112,concept_112,3.0,0.0
39,concept_39,136,concept_136,3.0,0.0
39,concept_39,137,concept_137,3.0,0.0
39,concept_39,158,concept_158,3.0,0.0
39,concept_39,164,concept_164,3.0,0.0
39,concept_39,177,concept_177,3.0,0.0
39,concept_39,180,concept_180,3.0,0.0
39,concept_39,183,concept_183,3.0,0.0
39,concept_39,192,concept_192,3.0,0.0
39,concept_39,195,concept_195,3.0,0.0
39,concept_39,217,concept_217,3.0,0.0
39,concept_39,223,concept_223,3.0,0.0
39,concept_39,224,concept_224,3.0,0.0
39,concept_39,225,concept_225,3.0,0.0
39,concept_39,227,concept_227,3.0,0.0
39,concept_39,231,concept_231,3.0,0.0
39,concept_39,275,concept_275,3.0,0.0
39,concept_39,281,concept_281,3.0,0.0
39,concept_39,287,concept_287,3.0,0.0
39,concept_39,302,concept_302,3.0,0.0
40,concept_40,52,concept_52,3.0,0.0
40,concept_40,66,concept_66,3.0,0.0
40,concept_40,87,concept_87,3.0,0.0
40,concept_40,107,concept_107,3.0,0.0
40,concept_40,118,concept_118,3.0,0.0
40,concept_40,129,concept_129,3.0,0.0
40,concept_40,135,concept_135,3.0,0.0
40,concept_40,143,concept_143,3.0,0.0
40,concept_40,176,concept_176,3.0,0.0
40,concept_40,182,concept_182,3.0,0.0
40,concept_40,197,concept_197,3.0,0.0
40,concept_40,204,concept_204,3.0,0.0
41,concept_41,70,concept_70,3.0,0.0
41,concept_41,73,concept_73,3.0,0.0
41,concept_41,80,concept_80,3.0,0.0
41,concept_41,85,concept_85,3.0,0.0
41,concept_41,94,concept_94,3.0,0.0
41,concept_41,96,concept_96,3.0,0.0
41,concept_41,136,concept_136,3.0,0.0
41,concept_41,147,concept_147,3.0,0.0
41,concept_41,175,concept_175,3.0,0.0
41,concept_41,186,concept_186,3.0,0.0
41,concept_41,215,concept_215,3.0,0.0
41,concept_41,217,concept_217,3.0,0.0
41,concept_41,219,concept_219,3.0,0.0
41,concept_41,227,concept_227,3.0,0.0
41,concept_41,232,concept_232,3.0,0.0
41,concept_41,252,concept_252,3.0,0.0
41,concept_41,260,concept_260,3.0,0.0
41,concept_41,263,concept_263,3.0,0.0
41,concept_41,285,concept_285,3.0,0.0
41,concept_41,305,concept_305,3.0,0.0
42,concept_42,71,concept_71,3.0,0.0
42,concept_42,99,concept_99,3.0,0.0
42,concept_42,103,concept_103,3.0,0.0
42,concept_42,121,concept_121,3.0,0.0
42,concept_42,135,concept_135,3.0,0.0
42,concept_42,137,concept_137,3.0,0.0
42,concept_42,144,concept_144,3.0,0.0
42,concept_42,159,concept_159,3.0,0.0
42,concept_42,167,concept_167,3.0,0.0
42,concept_42,190,concept_190,3.0,0.0
42,concept_42,219,concept_219,3.0,0.0
42,concept_42,225,concept_225,3.0,0.0
42,concept_42,228,concept_228,3.0,0.0
42,concept_42,229,concept_229,3.0,0.0
42,concept_42,255,concept_255,3.0,0.0
42,concept_42,266,concept_266,3.0,0.0
42,concept_42,272,concept_272,3.0,0.0
42,concept_42,277,concept_277,3.0,0.0
42,concept_42,281,concept_281,3.0,0.0
42,concept_42,301,concept_301,3.0,0.0
43,concept_43,72,concept_72,3.0,0.0
43,concept_43,85,concept_85,3.0,0.0
43,concept_43,92,concept_92,3.0,0.0
43,concept_43,121,concept_121,3.0,0.0
43,concept_43,136,concept_136,3.0,0.0
43,concept_43,152,concept_152,3.0,0.0
43,concept_43,164,concept_164,3.0,0.0
43,concept_43,166,concept_166,3.0,0.0
43,concept_43,180,concept_180,3.0,0.0
43,concept_43,182,concept_182,3.0,0.0
43,concept_43,196,concept_196,3.0,0.0
43,concept_43,203,concept_203,3.0,0.0
43,concept_43,223,concept_223,3.0,0.0
43,concept_43,225,concept_225,3.0,0.0
43,concept_43,245,concept_245,3.0,0.0
43,concept_43,255,concept_255,3.0,0.0
43,concept_43,272,concept_272,3.0,0.0
43,concept_43,282,concept_282,3.0,0.0
43,concept_43,288,concept_288,3.0,0.0
43,concept_43,293,concept_293,3.0,0.0
43,concept_43,301,concept_301,3.0,0.0
43,concept_43,307,concept_307,3.0,0.0
44,concept_44,108,concept_108,3.0,0.0
44,concept_44,176,concept_176,3.0,0.0
44,concept_44,185,concept_185,3.0,0.0
44,concept_44,226,concept_226,3.0,0.0
44,concept_44,270,concept_270,3.0,0.0
44,concept_44,281,concept_281,3.0,0.0
44,concept_44,287,concept_287,3.0,0.0
45,concept_45,61,concept_61,3.0,0.0
45,concept_45,71,concept_71,3.0,0.0
45,concept_45,88,concept_88,3.0,0.0
45,concept_45,109,concept_109,3.0,0.0
45,concept_45,148,concept_148,3.0,0.0
45,concept_45,161,concept_161,3.0,0.0
45,concept_45,170,concept_170,3.0,0.0
45,concept_45,176,concept_176,3.0,0.0
45,concept_45,199,concept_199,3.0,0.0
45,concept_45,219,concept_219,3.0,0.0
45,concept_45,267,concept_267,3.0,0.0
45,concept_45,270,concept_270,3.0,0.0
45,concept_45,282,concept_282,3.0,0.0
45,concept_45,296,concept_296,3.0,0.0
46,concept_46,73,concept_73,3.0,0.0
46,concept_46,91,concept_91,3.0,0.0
46,concept_46,114,concept_114,3.0,0.0
46,concept_46,135,concept_135,3.0,0.0
46,concept_46,144,concept_144,3.0,0.0
46,concept_46,147,concept_147,3.0,0.0
46,concept_46,156,concept_156,3.0,0.0
46,concept_46,195,concept_195,3.0,0.0
46,concept_46,197,concept_197,3.0,0.0
46,concept_46,233,concept_233,3.0,0.0
46,concept_46,234,concept_234,3.0,0.0
46,concept_46,241,concept_241,3.0,0.0
46,concept_46,251,concept_251,3.0,0.0
46,concept_46,261,concept_261,3.0,0.0
46,concept_46,269,concept_269,3.0,0.0
46,concept_46,284,concept_284,3.0,0.0
46,concept_46,288,concept_288,3.0,0.0
47,concept_47,53,concept_53,3.0,0.0
47,concept_47,78,concept_78,3.0,0.0
47,concept_47,81,concept_81,3.0,0.0
47,concept_47,89,concept_89,3.0,0.0
47,concept_47,98,concept_98,3.0,0.0
47,concept_47,121,concept_121,3.0,0.0
47,concept_47,124,concept_124,3.0,0.0
47,concept_47,153,concept_153,3.0,0.0
47,concept_47,168,concept_168,3.0,0.0
47,concept_47,169,concept_169,3.0,0.0
47,concept_47,220,concept_220,3.0,0.0
47,concept_47,231,concept_231,3.0,0.0
47,concept_47,241,concept_241,3.0,0.0
47,concept_47,245,concept_245,3.0,0.0
47,concept_47,249,concept_249,3.0,0.0
47,concept_47,275,concept_275,3.0,0.0
47,concept_47,296,concept_296,3.0,0.0
47,concept_47,305,concept_305,3.0,0.0
48,concept_48,58,concept_58,3.0,0.0
48,concept_48,59,concept_59,3.0,0.0
48,concept_48,61,concept_61,3.0,0.0
48,concept_48,78,concept_78,3.0,0.0
48,concept_48,80,concept_80,3.0,0.0
48,concept_48,92,concept_92,3.0,0.0
48,concept_48,94,concept_94,3.0,0.0
48,concept_48,96,concept_96,3.0,0.0
48,concept_48,105,concept_105,3.0,0.0
48,concept_48,106,concept_106,3.0,0.0
48,concept_48,123,concept_123,3.0,0.0
48,concept_48,134,concept_134,3.0,0.0
48,concept_48,135,concept_135,3.0,0.0
48,concept_48,139,concept_139,3.0,0.0
48,concept_48,143,concept_143,3.0,0.0
48,concept_48,147,concept_147,3.0,0.0
48,concept_48,152,concept_152,3.0,0.0
48,concept_48,155,concept_155,3.0,0.0
48,concept_48,165,concept_165,3.0,0.0
48,concept_48,167,concept_167,3.0,0.0
48,concept_48,170,concept_170,3.0,0.0
48,concept_48,173,concept_173,3.0,0.0
48,concept_48,175,concept_175,3.0,0.0
48,concept_48,177,concept_177,3.0,0.0
48,concept_48,180,concept_180,3.0,0.0
48,concept_48,181,concept_181,3.0,0.0
48,concept_48,182,concept_182,3.0,0.0
48,concept_48,193,concept_193,3.0,0.0
48,concept_48,197,concept_197,3.0,0.0
48,concept_48,198,concept_198,3.0,0.0
48,concept_48,200,concept_200,3.0,0.0
48,concept_48,201,concept_201,3.0,0.0
48,concept_48,204,concept_204,3.0,0.0
48,concept_48,208,concept_208,3.0,0.0
48,concept_48,210,concept_210,3.0,0.0
48,concept_48,219,concept_219,3.0,0.0
48,concept_48,228,concept_228,3.0,0.0
48,concept_48,232,concept_232,3.0,0.0
48,concept_48,234,concept_234,3.0,0.0
48,concept_48,249,concept_249,3.0,0.0
48,concept_48,259,concept_259,3.0,0.0
48,concept_48,260,concept_260,3.0,0.0
48,concept_48,263,concept_263,3.0,0.0
49,concept_49,124,concept_124,3.0,0.0
49,concept_49,135,concept_135,3.0,0.0
49,concept_49,144,concept_144,3.0,0.0
49,concept_49,154,concept_154,3.0,0.0
49,concept_49,200,concept_200,3.0,0.0
49,concept_49,231,concept_231,3.0,0.0
49,concept_49,232,concept_232,3.0,0.0
49,concept_49,250,concept_250,3.0,0.0
49,concept_49,270,concept_270,3.0,0.0
49,concept_49,272,concept_272,3.0,0.0
49,concept_49,281,concept_281,3.0,0.0
49,concept_49,297,concept_297,3.0,0.0
49,concept_49,300,concept_300,3.0,0.0
50,concept_50,87,concept_87,3.0,0.0
50,concept_50,114,concept_114,3.0,0.0
50,concept_50,127,concept_127,3.0,0.0
50,concept_50,129,concept_129,3.0,0.0
50,concept_50,160,concept_160,3.0,0.0
50,concept_50,190,concept_190,3.0,0.0
50,concept_50,206,concept_206,3.0,0.0
50,concept_50,281,concept_281,3.0,0.0
52,concept_52,61,concept_61,3.0,0.0
52,concept_52,67,concept_67,3.0,0.0
52,concept_52,94,concept_94,3.0,0.0
52,concept_52,136,concept_136,3.0,0.0
52,concept_52,148,concept_148,3.0,0.0
52,concept_52,166,concept_166,3.0,0.0
52,concept_52,167,concept_167,3.0,0.0
52,concept_52,169,concept_169,3.0,0.0
52,concept_52,170,concept_170,3.0,0.0
52,concept_52,176,concept_176,3.0,0.0
52,concept_52,185,concept_185,3.0,0.0
52,concept_52,204,concept_204,3.0,0.0
52,concept_52,232,concept_232,3.0,0.0
52,concept_52,250,concept_250,3.0,0.0
52,concept_52,265,concept_265,3.0,0.0
52,concept_52,280,concept_280,3.0,0.0
52,concept_52,287,concept_287,3.0,0.0
52,concept_52,296,concept_296,3.0,0.0
52,concept_52,300,concept_300,3.0,0.0
52,concept_52,301,concept_301,3.0,0.0
53,concept_53,88,concept_88,3.0,0.0
53,concept_53,113,concept_113,3.0,0.0
53,concept_53,135,concept_135,3.0,0.0
53,concept_53,155,concept_155,3.0,0.0
53,concept_53,205,concept_205,3.0,0.0
53,concept_53,206,concept_206,3.0,0.0
53,concept_53,257,concept_257,3.0,0.0
53,concept_53,302,concept_302,3.0,0.0
54,concept_54,137,concept_137,3.0,0.0
54,concept_54,142,concept_142,3.0,0.0
55,concept_55,71,concept_71,3.0,0.0
55,concept_55,81,concept_81,3.0,0.0
55,concept_55,114,concept_114,3.0,0.0
55,concept_55,124,concept_124,3.0,0.0
55,concept_55,135,concept_135,3.0,0.0
55,concept_55,141,concept_141,3.0,0.0
55,concept_55,169,concept_169,3.0,0.0
55,concept_55,180,concept_180,3.0,0.0
55,concept_55,224,concept_224,3.0,0.0
55,concept_55,252,concept_252,3.0,0.0
55,concept_55,257,concept_257,3.0,0.0
55,concept_55,267,concept_267,3.0,0.0
55,concept_55,269,concept_269,3.0,0.0
55,concept_55,287,concept_287,3.0,0.0
56,concept_56,108,concept_108,3.0,0.0
56,concept_56,142,concept_142,3.0,0.0
56,concept_56,265,concept_265,3.0,0.0
56,concept_56,286,concept_286,3.0,0.0
57,concept_57,161,concept_161,3.0,0.0
58,concept_58,67,concept_67,3.0,0.0
58,concept_58,68,concept_68,3.0,0.0
58,concept_58,88,concept_88,3.0,0.0
58,concept_58,94,concept_94,3.0,0.0
58,concept_58,138,concept_138,3.0,0.0
58,concept_58,166,concept_166,3.0,0.0
58,concept_58,173,concept_173,3.0,0.0
58,concept_58,180,concept_180,3.0,0.0
58,concept_58,189,concept_189,3.0,0.0
58,concept_58,192,concept_192,3.0,0.0
58,concept_58,224,concept_224,3.0,0.0
58,concept_58,225,concept_225,3.0,0.0
58,concept_58,231,concept_231,3.0,0.0
58,concept_58,257,concept_257,3.0,0.0
58,concept_58,266,concept_266,3.0,0.0
58,concept_58,281,concept_281,3.0,0.0
58,concept_58,284,concept_284,3.0,0.0
58,concept_58,285,concept_285,3.0,0.0
58,concept_58,288,concept_288,3.0,0.0
58,concept_58,306,concept_306,3.0,0.0
59,concept_59,83,concept_83,3.0,0.0
59,concept_59,113,concept_113,3.0,0.0
59,concept_59,114,concept_114,3.0,0.0
59,concept_59,129,concept_129,3.0,0.0
59,concept_59,135,concept_135,3.0,0.0
59,concept_59,143,concept_143,3.0,0.0
59,concept_59,171,concept_171,3.0,0.0
59,concept_59,175,concept_175,3.0,0.0
59,concept_59,176,concept_176,3.0,0.0
59,concept_59,205,concept_205,3.0,0.0
59,concept_59,206,concept_206,3.0,0.0
59,concept_59,265,concept_265,3.0,0.0
60,concept_60,64,concept_64,3.0,0.0
60,concept_60,72,concept_72,3.0,0.0
60,concept_60,80,concept_80,3.0,0.0
60,concept_60,91,concept_91,3.0,0.0
60,concept_60,94,concept_94,3.0,0.0
60,concept_60,96,concept_96,3.0,0.0
60,concept_60,106,concept_106,3.0,0.0
60,concept_60,118,concept_118,3.0,0.0
60,concept_60,124,concept_124,3.0,0.0
60,concept_60,127,concept_127,3.0,0.0
60,concept_60,135,concept_135,3.0,0.0
60,concept_60,136,concept_136,3.0,0.0
60,concept_60,147,concept_147,3.0,0.0
60,concept_60,159,concept_159,3.0,0.0
60,concept_60,170,concept_170,3.0,0.0
60,concept_60,183,concept_183,3.0,0.0
60,concept_60,215,concept_215,3.0,0.0
60,concept_60,234,concept_234,3.0,0.0
60,concept_60,262,concept_262,3.0,0.0
60,concept_60,263,concept_263,3.0,0.0
60,concept_60,273,concept_273,3.0,0.0
60,concept_60,285,concept_285,3.0,0.0
60,concept_60,305,concept_305,3.0,0.0
61,concept_61,71,concept_71,3.0,0.0
61,concept_61,72,concept_72,3.0,0.0
61,concept_61,73,concept_73,3.0,0.0
61,concept_61,74,concept_74,3.0,0.0
61,concept_61,89,concept_89,3.0,0.0
61,concept_61,91,concept_91,3.0,0.0
61,concept_61,93,concept_93,3.0,0.0
61,concept_61,113,concept_113,3.0,0.0
61,concept_61,121,concept_121,3.0,0.0
61,concept_61,136,concept_136,3.0,0.0
61,concept_61,146,concept_146,3.0,0.0
61,concept_61,157,concept_157,3.0,0.0
61,concept_61,158,concept_158,3.0,0.0
61,concept_61,166,concept_166,3.0,0.0
61,concept_61,169,concept_169,3.0,0.0
61,concept_61,181,concept_181,3.0,0.0
61,concept_61,186,concept_186,3.0,0.0
61,concept_61,204,concept_204,3.0,0.0
61,concept_61,205,concept_205,3.0,0.0
61,concept_61,217,concept_217,3.0,0.0
61,concept_61,229,concept_229,3.0,0.0
61,concept_61,237,concept_237,3.0,0.0
61,concept_61,246,concept_246,3.0,0.0
61,concept_61,254,concept_254,3.0,0.0
61,concept_61,255,concept_255,3.0,0.0
61,concept_61,256,concept_256,3.0,0.0
61,concept_61,257,concept_257,3.0,0.0
61,concept_61,258,concept_258,3.0,0.0
61,concept_61,292,concept_292,3.0,0.0
61,concept_61,294,concept_294,3.0,0.0
61,concept_61,301,concept_301,3.0,0.0
62,concept_62,63,concept_63,3.0,0.0
62,concept_62,71,concept_71,3.0,0.0
62,concept_62,80,concept_80,3.0,0.0
62,concept_62,94,concept_94,3.0,0.0
62,concept_62,95,concept_95,3.0,0.0
62,concept_62,96,concept_96,3.0,0.0
62,concept_62,100,concept_100,3.0,0.0
62,concept_62,172,concept_172,3.0,0.0
62,concept_62,196,concept_196,3.0,0.0
62,concept_62,214,concept_214,3.0,0.0
62,concept_62,248,concept_248,3.0,0.0
62,concept_62,253,concept_253,3.0,0.0
62,concept_62,275,concept_275,3.0,0.0
63,concept_63,67,concept_67,3.0,0.0
63,concept_63,82,concept_82,3.0,0.0
63,concept_63,170,concept_170,3.0,0.0
64,concept_64,82,concept_82,3.0,0.0
64,concept_64,88,concept_88,3.0,0.0
64,concept_64,92,concept_92,3.0,0.0
64,concept_64,96,concept_96,3.0,0.0
64,concept_64,129,concept_129,3.0,0.0
64,concept_64,148,concept_148,3.0,0.0
64,concept_64,156,concept_156,3.0,0.0
64,concept_64,167,concept_167,3.0,0.0
64,concept_64,171,concept_171,3.0,0.0
64,concept_64,184,concept_184,3.0,0.0
64,concept_64,195,concept_195,3.0,0.0
64,concept_64,201,concept_201,3.0,0.0
64,concept_64,206,concept_206,3.0,0.0
64,concept_64,217,concept_217,3.0,0.0
64,concept_64,219,concept_219,3.0,0.0
64,concept_64,223,concept_223,3.0,0.0
64,concept_64,251,concept_251,3.0,0.0
64,concept_64,271,concept_271,3.0,0.0
64,concept_64,285,concept_285,3.0,0.0
64,concept_64,296,concept_296,3.0,0.0
64,concept_64,297,concept_297,3.0,0.0
65,concept_65,92,concept_92,3.0,0.0
65,concept_65,107,concept_107,3.0,0.0
65,concept_65,109,concept_109,3.0,0.0
65,concept_65,115,concept_115,3.0,0.0
65,concept_65,138,concept_138,3.0,0.0
65,concept_65,144,concept_144,3.0,0.0
65,concept_65,147,concept_147,3.0,0.0
65,concept_65,148,concept_148,3.0,0.0
65,concept_65,155,concept_155,3.0,0.0
65,concept_65,156,concept_156,3.0,0.0
65,concept_65,176,concept_176,3.0,0.0
65,concept_65,184,concept_184,3.0,0.0
65,concept_65,192,concept_192,3.0,0.0
65,concept_65,210,concept_210,3.0,0.0
65,concept_65,227,concept_227,3.0,0.0
65,concept_65,233,concept_233,3.0,0.0
65,concept_65,250,concept_250,3.0,0.0
65,concept_65,302,concept_302,3.0,0.0
65,concept_65,303,concept_303,3.0,0.0
66,concept_66,68,concept_68,3.0,0.0
66,concept_66,70,concept_70,3.0,0.0
66,concept_66,80,concept_80,3.0,0.0
66,concept_66,81,concept_81,3.0,0.0
66,concept_66,98,concept_98,3.0,0.0
66,concept_66,103,concept_103,3.0,0.0
66,concept_66,121,concept_121,3.0,0.0
66,concept_66,130,concept_130,3.0,0.0
66,concept_66,168,concept_168,3.0,0.0
66,concept_66,169,concept_169,3.0,0.0
66,concept_66,192,concept_192,3.0,0.0
66,concept_66,198,concept_198,3.0,0.0
66,concept_66,232,concept_232,3.0,0.0
66,concept_66,257,concept_257,3.0,0.0
66,concept_66,280,concept_280,3.0,0.0
66,concept_66,284,concept_284,3.0,0.0
66,concept_66,303,concept_303,3.0,0.0
66,concept_66,305,concept_305,3.0,0.0
66,concept_66,309,concept_309,3.0,0.0
67,concept_67,77,concept_77,3.0,0.0
67,concept_67,78,concept_78,3.0,0.0
67,concept_67,80,concept_80,3.0,0.0
67,concept_67,84,concept_84,3.0,0.0
67,concept_67,93,concept_93,3.0,0.0
67,concept_67,95,concept_95,3.0,0.0
67,concept_67,97,concept_97,3.0,0.0
67,concept_67,100,concept_100,3.0,0.0
67,concept_67,104,concept_104,3.0,0.0
67,concept_67,141,concept_141,3.0,0.0
67,concept_67,142,concept_142,3.0,0.0
67,concept_67,144,concept_144,3.0,0.0
67,concept_67,153,concept_153,3.0,0.0
67,concept_67,155,concept_155,3.0,0.0
67,concept_67,158,concept_158,3.0,0.0
67,concept_67,167,concept_167,3.0,0.0
67,concept_67,176,concept_176,3.0,0.0
67,concept_67,179,concept_179,3.0,0.0
67,concept_67,181,concept_181,3.0,0.0
67,concept_67,184,concept_184,3.0,0.0
67,concept_67,189,concept_189,3.0,0.0
67,concept_67,193,concept_193,3.0,0.0
67,concept_67,203,concept_203,3.0,0.0
67,concept_67,207,concept_207,3.0,0.0
67,concept_67,211,concept_211,3.0,0.0
67,concept_67,217,concept_217,3.0,0.0
67,concept_67,228,concept_228,3.0,0.0
67,concept_67,233,concept_233,3.0,0.0
67,concept_67,234,concept_234,3.0,0.0
67,concept_67,237,concept_237,3.0,0.0
67,concept_67,251,concept_251,3.0,0.0
67,concept_67,255,concept_255,3.0,0.0
67,concept_67,266,concept_266,3.0,0.0
67,concept_67,270,concept_270,3.0,0.0
67,concept_67,272,concept_272,3.0,0.0
67,concept_67,274,concept_274,3.0,0.0
67,concept_67,277,concept_277,3.0,0.0
67,concept_67,291,concept_291,3.0,0.0
67,concept_67,307,concept_307,3.0,0.0
68,concept_68,82,concept_82,3.0,0.0
68,concept_68,86,concept_86,3.0,0.0
68,concept_68,105,concept_105,3.0,0.0
68,concept_68,114,concept_114,3.0,0.0
68,concept_68,129,concept_129,3.0,0.0
68,concept_68,147,concept_147,3.0,0.0
68,concept_68,155,concept_155,3.0,0.0
68,concept_68,161,concept_161,3.0,0.0
68,concept_68,167,concept_167,3.0,0.0
68,concept_68,179,concept_179,3.0,0.0
68,concept_68,184,concept_184,3.0,0.0
68,concept_68,252,concept_252,3.0,0.0
68,concept_68,255,concept_255,3.0,0.0
68,concept_68,269,concept_269,3.0,0.0
68,concept_68,299,concept_299,3.0,0.0
68,concept_68,302,concept_302,3.0,0.0
70,concept_70,124,concept_124,3.0,0.0
70,concept_70,156,concept_156,3.0,0.0
70,concept_70,170,concept_170,3.0,0.0
70,concept_70,175,concept_175,3.0,0.0
70,concept_70,191,concept_191,3.0,0.0
70,concept_70,226,concept_226,3.0,0.0
70,concept_70,257,concept_257,3.0,0.0
70,concept_70,296,concept_296,3.0,0.0
71,concept_71,73,concept_73,3.0,0.0
71,concept_71,87,concept_87,3.0,0.0
71,concept_71,124,concept_124,3.0,0.0
71,concept_71,130,concept_130,3.0,0.0
71,concept_71,139,concept_139,3.0,0.0
71,concept_71,153,concept_153,3.0,0.0
71,concept_71,154,concept_154,3.0,0.0
71,concept_71,161,concept_161,3.0,0.0
71,concept_71,171,concept_171,3.0,0.0
71,concept_71,191,concept_191,3.0,0.0
71,concept_71,194,concept_194,3.0,0.0
71,concept_71,217,concept_217,3.0,0.0
71,concept_71,219,concept_219,3.0,0.0
71,concept_71,232,concept_232,3.0,0.0
71,concept_71,250,concept_250,3.0,0.0
71,concept_71,265,concept_265,3.0,0.0
71,concept_71,267,concept_267,3.0,0.0
71,concept_71,269,concept_269,3.0,0.0
71,concept_71,281,concept_281,3.0,0.0
71,concept_71,297,concept_297,3.0,0.0
71,concept_71,299,concept_299,3.0,0.0
71,concept_71,301,concept_301,3.0,0.0
